0.01, 0.17011
0.02, 0.12017
0.03, 0.042693
0.04, -0.026964
0.05, -0.11627
0.06, -0.17846
0.07, -0.23972
0.08, -0.31375
0.09, -0.38496
0.1, -0.4316
0.11, -0.47015
0.12, -0.51056
0.13, -0.52567
0.14, -0.52196
0.15, -0.50266
0.16, -0.47305
0.17, -0.44826
0.18, -0.41772
0.19, -0.39181
0.2, -0.37056
0.21, -0.33645
0.22, -0.30374
0.23, -0.2602
0.24, -0.22747
0.25, -0.19703
0.26, -0.17555
0.27, -0.14818
0.28, -0.11683
0.29, -0.10184
0.3, -0.076948
0.31, -0.043035
0.32, -0.0054098
0.33, 0.028987
0.34, 0.067121
0.35, 0.099356
0.36, 0.12457
0.37, 0.14397
0.38, 0.15883
0.39, 0.17323
0.4, 0.18081
0.41, 0.18756
0.42, 0.18804
0.43, 0.19223
0.44, 0.19669
0.45, 0.19982
0.46, 0.21275
0.47, 0.22831
0.48, 0.24546
0.49, 0.26009
0.5, 0.27127
0.51, 0.27823
0.52, 0.27751
0.53, 0.26402
0.54, 0.24924
0.55, 0.22424
0.56, 0.19817
0.57, 0.17602
0.58, 0.14675
0.59, 0.11898
0.6, 0.094032
0.61, 0.071498
0.62, 0.044427
0.63, 0.023269
0.64, 0.0048316
0.65, -0.007004
0.66, -0.016546
0.67, -0.026752
0.68, -0.037031
0.69, -0.036459
0.7, -0.035067
0.71, -0.032255
0.72, -0.030207
0.73, -0.024747
0.74, -0.018278
0.75, -0.014259
0.76, -0.011251
0.77, -0.010811
0.78, -0.012282
0.79, -0.020049
0.8, -0.03411
0.81, -0.050989
0.82, -0.068897
0.83, -0.094926
0.84, -0.12103
0.85, -0.14528
0.86, -0.16399
0.87, -0.17939
0.88, -0.1891
0.89, -0.1883
0.9, -0.18318
0.91, -0.17009
0.92, -0.14696
0.93, -0.12581
0.94, -0.096685
0.95, -0.063796
0.96, -0.031632
0.97, 0.00087785
0.98, 0.030169
0.99, 0.057312
1, 0.073107
1.01, 0.088355
1.02, 0.098519
1.03, 0.10594
1.04, 0.11215
1.05, 0.11535
1.06, 0.11916
1.07, 0.12464
1.08, 0.12931
1.09, 0.12804
1.1, 0.12181
1.11, 0.11959
1.12, 0.11995
1.13, 0.11459
1.14, 0.10848
1.15, 0.10219
1.16, 0.10785
1.17, 0.10234
1.18, 0.091444
1.19, 0.065481
1.2, 0.045761
1.21, 0.011353
1.22, -0.029841
1.23, -0.082939
1.24, -0.12963
1.25, -0.16235
1.26, -0.19835
1.27, -0.23416
1.28, -0.24306
1.29, -0.23558
1.3, -0.22897
1.31, -0.19332
1.32, -0.15511
1.33, -0.10783
1.34, -0.053153
1.35, 0.0050455
1.36, 0.059025
1.37, 0.10385
1.38, 0.13147
1.39, 0.14987
1.4, 0.15727
1.41, 0.15249
1.42, 0.13234
1.43, 0.11651
1.44, 0.094064
1.45, 0.089954
1.46, 0.080845
1.47, 0.08658
1.48, 0.05931
1.49, 0.034732
1.5, -0.011556
1.51, -0.029858
1.52, -0.076545
1.53, -0.1155
1.54, -0.15854
1.55, -0.17905
1.56, -0.20568
1.57, -0.23162
1.58, -0.26545
1.59, -0.2913
1.6, -0.31644
1.61, -0.32186
1.62, -0.32312
1.63, -0.29164
1.64, -0.27551
1.65, -0.24588
1.66, -0.22656
1.67, -0.20099
1.68, -0.18856
1.69, -0.18207
1.7, -0.18128
1.71, -0.17923
1.72, -0.18793
1.73, -0.17782
1.74, -0.16871
1.75, -0.13799
1.76, -0.10396
1.77, -0.07032
1.78, -0.031301
1.79, 0.0075125
1.8, 0.034597
1.81, 0.054354
1.82, 0.073733
1.83, 0.08338
1.84, 0.08768
1.85, 0.094028
1.86, 0.096082
1.87, 0.09648
1.88, 0.098416
1.89, 0.097968
1.9, 0.093238
1.91, 0.089883
1.92, 0.089135
1.93, 0.078941
1.94, 0.073321
1.95, 0.064314
1.96, 0.043542
1.97, 0.021013
1.98, -0.0017352
1.99, -0.031666
2, -0.060316
2.01, -0.0798
2.02, -0.10557
2.03, -0.11936
2.04, -0.13828
2.05, -0.14998
2.06, -0.17111
2.07, -0.18726
2.08, -0.18657
2.09, -0.19785
2.1, -0.20649
2.11, -0.21451
2.12, -0.21617
2.13, -0.21913
2.14, -0.22517
2.15, -0.20535
2.16, -0.19119
2.17, -0.1489
2.18, -0.1135
2.19, -0.06341
2.2, -0.020291
2.21, 0.0027406
2.22, 0.029641
2.23, 0.045225
2.24, 0.063457
2.25, 0.087074
2.26, 0.11171
2.27, 0.14177
2.28, 0.19002
2.29, 0.2473
2.3, 0.27724
2.31, 0.30774
2.32, 0.32602
2.33, 0.33288
2.34, 0.33252
2.35, 0.33878
2.36, 0.34071
2.37, 0.33576
2.38, 0.33121
2.39, 0.32374
2.4, 0.32213
2.41, 0.31202
2.42, 0.31133
2.43, 0.31344
2.44, 0.3164
2.45, 0.31132
2.46, 0.29646
2.47, 0.26211
2.48, 0.20039
2.49, 0.13803
2.5, 0.050147
2.51, -0.023404
2.52, -0.094143
2.53, -0.1332
2.54, -0.16767
2.55, -0.17943
2.56, -0.16884
2.57, -0.15538
2.58, -0.13163
2.59, -0.094477
2.6, -0.076383
2.61, -0.051008
2.62, -0.024549
2.63, -0.0045232
2.64, 0.010228
2.65, 0.017809
2.66, 0.02054
2.67, 0.018399
2.68, 0.012204
2.69, 0.0059981
2.7, -0.00017694
2.71, -0.006703
2.72, -0.016228
2.73, -0.027662
2.74, -0.043237
2.75, -0.066079
2.76, -0.09492
2.77, -0.12869
2.78, -0.17454
2.79, -0.20658
2.8, -0.24959
2.81, -0.29021
2.82, -0.32572
2.83, -0.34033
2.84, -0.32701
2.85, -0.33215
2.86, -0.32651
2.87, -0.3004
2.88, -0.2768
2.89, -0.28247
2.9, -0.28168
2.91, -0.28527
2.92, -0.30549
2.93, -0.32597
2.94, -0.34009
2.95, -0.35583
2.96, -0.35933
2.97, -0.3707
2.98, -0.36692
2.99, -0.34939
3, -0.33205
3.01, -0.29605
3.02, -0.23831
3.03, -0.18694
3.04, -0.10082
3.05, -0.029947
3.06, 0.033312
3.07, 0.084064
3.08, 0.1183
3.09, 0.13237
3.1, 0.13355
3.11, 0.12122
3.12, 0.11465
3.13, 0.11831
3.14, 0.12211
3.15, 0.13282
3.16, 0.12116
3.17, 0.14634
3.18, 0.15167
3.19, 0.12724
3.2, 0.11967
3.21, 0.11436
3.22, 0.12606
3.23, 0.13621
3.24, 0.14108
3.25, 0.15536
3.26, 0.18896
3.27, 0.22632
3.28, 0.25784
3.29, 0.29798
3.3, 0.33141
3.31, 0.35904
3.32, 0.36732
3.33, 0.37599
3.34, 0.37739
3.35, 0.38368
3.36, 0.39055
3.37, 0.41137
3.38, 0.42161
3.39, 0.41992
3.4, 0.41644
3.41, 0.40787
3.42, 0.39032
3.43, 0.38114
3.44, 0.37028
3.45, 0.35796
3.46, 0.3454
3.47, 0.33259
3.48, 0.32809
3.49, 0.32194
3.5, 0.31372
3.51, 0.31428
3.52, 0.31415
3.53, 0.31408
3.54, 0.30257
3.55, 0.27301
3.56, 0.22567
3.57, 0.15363
3.58, 0.073002
3.59, -0.0037207
3.6, -0.087987
3.61, -0.14646
3.62, -0.16119
3.63, -0.16224
3.64, -0.12823
3.65, -0.073517
3.66, -0.041009
3.67, -0.012671
3.68, 0.0047235
3.69, 0.013327
3.7, 0.019693
3.71, 0.030284
3.72, 0.045386
3.73, 0.059944
3.74, 0.070575
3.75, 0.076643
3.76, 0.078713
3.77, 0.076159
3.78, 0.067689
3.79, 0.057183
3.8, 0.038454
3.81, 0.0095434
3.82, -0.023994
3.83, -0.070896
3.84, -0.12614
3.85, -0.18401
3.86, -0.24044
3.87, -0.28979
3.88, -0.32529
3.89, -0.35849
3.9, -0.37954
3.91, -0.37976
3.92, -0.38184
3.93, -0.38434
3.94, -0.3795
3.95, -0.34286
3.96, -0.34915
3.97, -0.31513
3.98, -0.30292
3.99, -0.31857
4, -0.3653
4.01, -0.41978
4.02, -0.43494
4.03, -0.45778
4.04, -0.49319
4.05, -0.48171
4.06, -0.4814
4.07, -0.49663
4.08, -0.50878
4.09, -0.47899
4.1, -0.46492
4.11, -0.44643
4.12, -0.34456
4.13, -0.25452
4.14, -0.1676
4.15, -0.063741
4.16, 0.02275
4.17, 0.079898
4.18, 0.11882
4.19, 0.11464
4.2, 0.10059
4.21, 0.086879
4.22, 0.07484
4.23, 0.063328
4.24, 0.10357
4.25, 0.14327
4.26, 0.12783
4.27, 0.080852
4.28, 0.048706
4.29, 0.0050957
4.3, -0.068042
4.31, -0.12075
4.32, -0.1535
4.33, -0.1863
4.34, -0.21474
4.35, -0.24688
4.36, -0.2513
4.37, -0.2748
4.38, -0.27815
4.39, -0.27198
4.4, -0.27231
4.41, -0.2528
4.42, -0.21515
4.43, -0.17855
4.44, -0.14336
4.45, -0.092759
4.46, -0.039329
4.47, -0.0031933
4.48, 0.027311
4.49, 0.06108
4.5, 0.080729
4.51, 0.10368
4.52, 0.14169
4.53, 0.18651
4.54, 0.21809
4.55, 0.24437
4.56, 0.25967
4.57, 0.25307
4.58, 0.22722
4.59, 0.19229
4.6, 0.16084
4.61, 0.14311
4.62, 0.12478
4.63, 0.12036
4.64, 0.13992
4.65, 0.1561
4.66, 0.17377
4.67, 0.19118
4.68, 0.20445
4.69, 0.21106
4.7, 0.22442
4.71, 0.23653
4.72, 0.25376
4.73, 0.27046
4.74, 0.27364
4.75, 0.26853
4.76, 0.23298
4.77, 0.17174
4.78, 0.089602
4.79, -0.014567
4.8, -0.11042
4.81, -0.2056
4.82, -0.26993
4.83, -0.28274
4.84, -0.23638
4.85, -0.13268
4.86, -0.026872
4.87, 0.052786
4.88, 0.057446
4.89, -0.047835
